Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-lh65,branch-z4p6,Randomise questionnaire elements?,Question Key,Response
2,1664271992532,27/09/2022 09:46:32,1664271991555,3,27/09/2022 12:46:31,95307,26,questionnaire-44j4,,24265840,5d625480669d160018e45b48,7157916,,complete,,6332c3ecc9e45fae42b024aa,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664271992661,27/09/2022 09:46:32,1664271991557,3,27/09/2022 12:46:31,95307,26,questionnaire-44j4,,24265840,5d625480669d160018e45b48,7157916,,complete,,6332c3ecc9e45fae42b024aa,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664271992661,27/09/2022 09:46:32,1664271991557,3,27/09/2022 12:46:31,95307,26,questionnaire-44j4,,24265840,5d625480669d160018e45b48,7157916,,complete,,6332c3ecc9e45fae42b024aa,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664271992661,27/09/2022 09:46:32,1664271991557,3,27/09/2022 12:46:31,95307,26,questionnaire-44j4,,24265840,5d625480669d160018e45b48,7157916,,complete,,6332c3ecc9e45fae42b024aa,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664271992661,27/09/2022 09:46:32,1664271991557,3,27/09/2022 12:46:31,95307,26,questionnaire-44j4,,24265840,5d625480669d160018e45b48,7157916,,complete,,6332c3ecc9e45fae42b024aa,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664271992661,27/09/2022 09:46:32,1664271991557,3,27/09/2022 12:46:31,95307,26,questionnaire-44j4,,24265840,5d625480669d160018e45b48,7157916,,complete,,6332c3ecc9e45fae42b024aa,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664271992661,27/09/2022 09:46:32,1664271991557,3,27/09/2022 12:46:31,95307,26,questionnaire-44j4,,24265840,5d625480669d160018e45b48,7157916,,complete,,6332c3ecc9e45fae42b024aa,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,11340
1,1664271977964,27/09/2022 09:46:17,1664271977879,2,27/09/2022 11:46:17,95307,26,questionnaire-44j4,,24265838,5ead7c4983d0054338fe507c,7157935,,complete,,6332c3e85ef1bd49e73cfa2d,computer,Desktop or Laptop,Linux x86_64,Chrome 102.0.0.0,1920x1080,1848x980,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664271991079,27/09/2022 09:46:31,1664271991025,2,27/09/2022 11:46:31,95307,26,questionnaire-44j4,,24265838,5ead7c4983d0054338fe507c,7157935,,complete,,6332c3e85ef1bd49e73cfa2d,computer,Desktop or Laptop,Linux x86_64,Chrome 102.0.0.0,1920x1080,1848x980,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664271991318,27/09/2022 09:46:31,1664271991026,2,27/09/2022 11:46:31,95307,26,questionnaire-44j4,,24265838,5ead7c4983d0054338fe507c,7157935,,complete,,6332c3e85ef1bd49e73cfa2d,computer,Desktop or Laptop,Linux x86_64,Chrome 102.0.0.0,1920x1080,1848x980,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664271991318,27/09/2022 09:46:31,1664271991026,2,27/09/2022 11:46:31,95307,26,questionnaire-44j4,,24265838,5ead7c4983d0054338fe507c,7157935,,complete,,6332c3e85ef1bd49e73cfa2d,computer,Desktop or Laptop,Linux x86_64,Chrome 102.0.0.0,1920x1080,1848x980,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664271991318,27/09/2022 09:46:31,1664271991027,2,27/09/2022 11:46:31,95307,26,questionnaire-44j4,,24265838,5ead7c4983d0054338fe507c,7157935,,complete,,6332c3e85ef1bd49e73cfa2d,computer,Desktop or Laptop,Linux x86_64,Chrome 102.0.0.0,1920x1080,1848x980,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664271991318,27/09/2022 09:46:31,1664271991027,2,27/09/2022 11:46:31,95307,26,questionnaire-44j4,,24265838,5ead7c4983d0054338fe507c,7157935,,complete,,6332c3e85ef1bd49e73cfa2d,computer,Desktop or Laptop,Linux x86_64,Chrome 102.0.0.0,1920x1080,1848x980,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664271991318,27/09/2022 09:46:31,1664271991027,2,27/09/2022 11:46:31,95307,26,questionnaire-44j4,,24265838,5ead7c4983d0054338fe507c,7157935,,complete,,6332c3e85ef1bd49e73cfa2d,computer,Desktop or Laptop,Linux x86_64,Chrome 102.0.0.0,1920x1080,1848x980,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664271991318,27/09/2022 09:46:31,1664271991027,2,27/09/2022 11:46:31,95307,26,questionnaire-44j4,,24265838,5ead7c4983d0054338fe507c,7157935,,complete,,6332c3e85ef1bd49e73cfa2d,computer,Desktop or Laptop,Linux x86_64,Chrome 102.0.0.0,1920x1080,1848x980,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,13148
1,1664271977239,27/09/2022 09:46:17,1664271977920,1,27/09/2022 10:46:17,95307,26,questionnaire-44j4,,24265835,5cf7f4eae289a80001b6e109,7157880,,complete,,6332c38a1c54271637985e9d,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x556,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664271986502,27/09/2022 09:46:26,1664271986903,1,27/09/2022 10:46:26,95307,26,questionnaire-44j4,,24265835,5cf7f4eae289a80001b6e109,7157880,,complete,,6332c38a1c54271637985e9d,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x556,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664271986739,27/09/2022 09:46:26,1664271986906,1,27/09/2022 10:46:26,95307,26,questionnaire-44j4,,24265835,5cf7f4eae289a80001b6e109,7157880,,complete,,6332c38a1c54271637985e9d,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x556,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664271986739,27/09/2022 09:46:26,1664271986906,1,27/09/2022 10:46:26,95307,26,questionnaire-44j4,,24265835,5cf7f4eae289a80001b6e109,7157880,,complete,,6332c38a1c54271637985e9d,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x556,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664271986739,27/09/2022 09:46:26,1664271986906,1,27/09/2022 10:46:26,95307,26,questionnaire-44j4,,24265835,5cf7f4eae289a80001b6e109,7157880,,complete,,6332c38a1c54271637985e9d,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x556,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664271986739,27/09/2022 09:46:26,1664271986906,1,27/09/2022 10:46:26,95307,26,questionnaire-44j4,,24265835,5cf7f4eae289a80001b6e109,7157880,,complete,,6332c38a1c54271637985e9d,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x556,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664271986739,27/09/2022 09:46:26,1664271986906,1,27/09/2022 10:46:26,95307,26,questionnaire-44j4,,24265835,5cf7f4eae289a80001b6e109,7157880,,complete,,6332c38a1c54271637985e9d,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x556,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664271986739,27/09/2022 09:46:26,1664271986906,1,27/09/2022 10:46:26,95307,26,questionnaire-44j4,,24265835,5cf7f4eae289a80001b6e109,7157880,,complete,,6332c38a1c54271637985e9d,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x556,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,8986
1,1664271972925,27/09/2022 09:46:12,1664271974408,2,27/09/2022 11:46:14,95307,26,questionnaire-44j4,,24265832,5e7fc2473c757f6a259e293c,7157909,,complete,,6332c3eed42d68f3510199fa,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1768x992,1768x881,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664271990190,27/09/2022 09:46:30,1664271991692,2,27/09/2022 11:46:31,95307,26,questionnaire-44j4,,24265832,5e7fc2473c757f6a259e293c,7157909,,complete,,6332c3eed42d68f3510199fa,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1768x992,1768x881,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664271990288,27/09/2022 09:46:30,1664271991693,2,27/09/2022 11:46:31,95307,26,questionnaire-44j4,,24265832,5e7fc2473c757f6a259e293c,7157909,,complete,,6332c3eed42d68f3510199fa,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1768x992,1768x881,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664271990288,27/09/2022 09:46:30,1664271991693,2,27/09/2022 11:46:31,95307,26,questionnaire-44j4,,24265832,5e7fc2473c757f6a259e293c,7157909,,complete,,6332c3eed42d68f3510199fa,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1768x992,1768x881,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664271990288,27/09/2022 09:46:30,1664271991693,2,27/09/2022 11:46:31,95307,26,questionnaire-44j4,,24265832,5e7fc2473c757f6a259e293c,7157909,,complete,,6332c3eed42d68f3510199fa,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1768x992,1768x881,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664271990288,27/09/2022 09:46:30,1664271991693,2,27/09/2022 11:46:31,95307,26,questionnaire-44j4,,24265832,5e7fc2473c757f6a259e293c,7157909,,complete,,6332c3eed42d68f3510199fa,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1768x992,1768x881,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664271990288,27/09/2022 09:46:30,1664271991693,2,27/09/2022 11:46:31,95307,26,questionnaire-44j4,,24265832,5e7fc2473c757f6a259e293c,7157909,,complete,,6332c3eed42d68f3510199fa,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1768x992,1768x881,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664271990288,27/09/2022 09:46:30,1664271991694,2,27/09/2022 11:46:31,95307,26,questionnaire-44j4,,24265832,5e7fc2473c757f6a259e293c,7157909,,complete,,6332c3eed42d68f3510199fa,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1768x992,1768x881,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,17286
1,1664271973514,27/09/2022 09:46:13,1664271973370,2,27/09/2022 11:46:13,95307,26,questionnaire-44j4,,24265829,603533290576853eefd64ed8,7157939,,complete,,6332c3f1f20056f782fead37,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664271991330,27/09/2022 09:46:31,1664271991259,2,27/09/2022 11:46:31,95307,26,questionnaire-44j4,,24265829,603533290576853eefd64ed8,7157939,,complete,,6332c3f1f20056f782fead37,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664271991457,27/09/2022 09:46:31,1664271991261,2,27/09/2022 11:46:31,95307,26,questionnaire-44j4,,24265829,603533290576853eefd64ed8,7157939,,complete,,6332c3f1f20056f782fead37,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664271991457,27/09/2022 09:46:31,1664271991261,2,27/09/2022 11:46:31,95307,26,questionnaire-44j4,,24265829,603533290576853eefd64ed8,7157939,,complete,,6332c3f1f20056f782fead37,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664271991457,27/09/2022 09:46:31,1664271991261,2,27/09/2022 11:46:31,95307,26,questionnaire-44j4,,24265829,603533290576853eefd64ed8,7157939,,complete,,6332c3f1f20056f782fead37,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664271991457,27/09/2022 09:46:31,1664271991261,2,27/09/2022 11:46:31,95307,26,questionnaire-44j4,,24265829,603533290576853eefd64ed8,7157939,,complete,,6332c3f1f20056f782fead37,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664271991457,27/09/2022 09:46:31,1664271991262,2,27/09/2022 11:46:31,95307,26,questionnaire-44j4,,24265829,603533290576853eefd64ed8,7157939,,complete,,6332c3f1f20056f782fead37,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664271991457,27/09/2022 09:46:31,1664271991262,2,27/09/2022 11:46:31,95307,26,questionnaire-44j4,,24265829,603533290576853eefd64ed8,7157939,,complete,,6332c3f1f20056f782fead37,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,17892
1,1664271970425,27/09/2022 09:46:10,1664271970659,1,27/09/2022 10:46:10,95307,26,questionnaire-44j4,,24265822,5a9ea68a35237b000112b83a,7157887,,complete,,6332c3d1510f460a2aeb76cd,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x722,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664271983914,27/09/2022 09:46:23,1664271984150,1,27/09/2022 10:46:24,95307,26,questionnaire-44j4,,24265822,5a9ea68a35237b000112b83a,7157887,,complete,,6332c3d1510f460a2aeb76cd,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x722,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664271983999,27/09/2022 09:46:23,1664271984151,1,27/09/2022 10:46:24,95307,26,questionnaire-44j4,,24265822,5a9ea68a35237b000112b83a,7157887,,complete,,6332c3d1510f460a2aeb76cd,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x722,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664271983999,27/09/2022 09:46:23,1664271984151,1,27/09/2022 10:46:24,95307,26,questionnaire-44j4,,24265822,5a9ea68a35237b000112b83a,7157887,,complete,,6332c3d1510f460a2aeb76cd,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x722,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664271983999,27/09/2022 09:46:23,1664271984151,1,27/09/2022 10:46:24,95307,26,questionnaire-44j4,,24265822,5a9ea68a35237b000112b83a,7157887,,complete,,6332c3d1510f460a2aeb76cd,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x722,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664271983999,27/09/2022 09:46:23,1664271984151,1,27/09/2022 10:46:24,95307,26,questionnaire-44j4,,24265822,5a9ea68a35237b000112b83a,7157887,,complete,,6332c3d1510f460a2aeb76cd,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x722,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664271983999,27/09/2022 09:46:23,1664271984152,1,27/09/2022 10:46:24,95307,26,questionnaire-44j4,,24265822,5a9ea68a35237b000112b83a,7157887,,complete,,6332c3d1510f460a2aeb76cd,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x722,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664271983999,27/09/2022 09:46:23,1664271984152,1,27/09/2022 10:46:24,95307,26,questionnaire-44j4,,24265822,5a9ea68a35237b000112b83a,7157887,,complete,,6332c3d1510f460a2aeb76cd,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x722,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,13493
1,1664271967739,27/09/2022 09:46:07,1664271955442,1,27/09/2022 10:45:55,95307,26,questionnaire-44j4,,24265819,5cd43072899ea70016a60938,7157903,,complete,,6332c3df0866ac7f032bdae0,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x929,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664271986483,27/09/2022 09:46:26,1664271974218,1,27/09/2022 10:46:14,95307,26,questionnaire-44j4,,24265819,5cd43072899ea70016a60938,7157903,,complete,,6332c3df0866ac7f032bdae0,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x929,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664271986590,27/09/2022 09:46:26,1664271974219,1,27/09/2022 10:46:14,95307,26,questionnaire-44j4,,24265819,5cd43072899ea70016a60938,7157903,,complete,,6332c3df0866ac7f032bdae0,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x929,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664271986590,27/09/2022 09:46:26,1664271974219,1,27/09/2022 10:46:14,95307,26,questionnaire-44j4,,24265819,5cd43072899ea70016a60938,7157903,,complete,,6332c3df0866ac7f032bdae0,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x929,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664271986590,27/09/2022 09:46:26,1664271974220,1,27/09/2022 10:46:14,95307,26,questionnaire-44j4,,24265819,5cd43072899ea70016a60938,7157903,,complete,,6332c3df0866ac7f032bdae0,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x929,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664271986590,27/09/2022 09:46:26,1664271974220,1,27/09/2022 10:46:14,95307,26,questionnaire-44j4,,24265819,5cd43072899ea70016a60938,7157903,,complete,,6332c3df0866ac7f032bdae0,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x929,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664271986590,27/09/2022 09:46:26,1664271974220,1,27/09/2022 10:46:14,95307,26,questionnaire-44j4,,24265819,5cd43072899ea70016a60938,7157903,,complete,,6332c3df0866ac7f032bdae0,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x929,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664271986590,27/09/2022 09:46:26,1664271974220,1,27/09/2022 10:46:14,95307,26,questionnaire-44j4,,24265819,5cd43072899ea70016a60938,7157903,,complete,,6332c3df0866ac7f032bdae0,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x929,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,18778
1,1664271963307,27/09/2022 09:46:03,1664271962853,1,27/09/2022 10:46:02,95307,26,questionnaire-44j4,,24265816,5ef383d0f48c780e0bcfa82b,7157932,,complete,,6332c3efe864a745fb02df71,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x722,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664271999048,27/09/2022 09:46:39,1664271998663,1,27/09/2022 10:46:38,95307,26,questionnaire-44j4,,24265816,5ef383d0f48c780e0bcfa82b,7157932,,complete,,6332c3efe864a745fb02df71,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x722,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664271999176,27/09/2022 09:46:39,1664271998664,1,27/09/2022 10:46:38,95307,26,questionnaire-44j4,,24265816,5ef383d0f48c780e0bcfa82b,7157932,,complete,,6332c3efe864a745fb02df71,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x722,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664271999176,27/09/2022 09:46:39,1664271998664,1,27/09/2022 10:46:38,95307,26,questionnaire-44j4,,24265816,5ef383d0f48c780e0bcfa82b,7157932,,complete,,6332c3efe864a745fb02df71,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x722,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664271999176,27/09/2022 09:46:39,1664271998665,1,27/09/2022 10:46:38,95307,26,questionnaire-44j4,,24265816,5ef383d0f48c780e0bcfa82b,7157932,,complete,,6332c3efe864a745fb02df71,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x722,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664271999176,27/09/2022 09:46:39,1664271998665,1,27/09/2022 10:46:38,95307,26,questionnaire-44j4,,24265816,5ef383d0f48c780e0bcfa82b,7157932,,complete,,6332c3efe864a745fb02df71,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x722,,final questionnaire,1,continue,continue,No,response-3,no
7,1664271999176,27/09/2022 09:46:39,1664271998665,1,27/09/2022 10:46:38,95307,26,questionnaire-44j4,,24265816,5ef383d0f48c780e0bcfa82b,7157932,,complete,,6332c3efe864a745fb02df71,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x722,,final questionnaire,1,continue,continue,No,response-3-quantised,2
8,1664271999176,27/09/2022 09:46:39,1664271998665,1,27/09/2022 10:46:38,95307,26,questionnaire-44j4,,24265816,5ef383d0f48c780e0bcfa82b,7157932,,complete,,6332c3efe864a745fb02df71,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x722,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,35812
1,1664271959450,27/09/2022 09:45:59,1664271959364,1,27/09/2022 10:45:59,95307,26,questionnaire-44j4,,24265812,60984191d5e92285e4d255a6,7157904,,complete,,6332c3e6c6059abc9add367b,computer,Desktop or Laptop,Ubuntu undefined,Firefox 83.0,1366x768,1366x615,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664271972223,27/09/2022 09:46:12,1664271972173,1,27/09/2022 10:46:12,95307,26,questionnaire-44j4,,24265812,60984191d5e92285e4d255a6,7157904,,complete,,6332c3e6c6059abc9add367b,computer,Desktop or Laptop,Ubuntu undefined,Firefox 83.0,1366x768,1366x615,,final questionnaire,1,continue,continue,No,response-1,flashlight
3,1664271972346,27/09/2022 09:46:12,1664271972175,1,27/09/2022 10:46:12,95307,26,questionnaire-44j4,,24265812,60984191d5e92285e4d255a6,7157904,,complete,,6332c3e6c6059abc9add367b,computer,Desktop or Laptop,Ubuntu undefined,Firefox 83.0,1366x768,1366x615,,final questionnaire,1,continue,continue,No,response-1-quantised,1
4,1664271972346,27/09/2022 09:46:12,1664271972176,1,27/09/2022 10:46:12,95307,26,questionnaire-44j4,,24265812,60984191d5e92285e4d255a6,7157904,,complete,,6332c3e6c6059abc9add367b,computer,Desktop or Laptop,Ubuntu undefined,Firefox 83.0,1366x768,1366x615,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664271972346,27/09/2022 09:46:12,1664271972176,1,27/09/2022 10:46:12,95307,26,questionnaire-44j4,,24265812,60984191d5e92285e4d255a6,7157904,,complete,,6332c3e6c6059abc9add367b,computer,Desktop or Laptop,Ubuntu undefined,Firefox 83.0,1366x768,1366x615,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664271972346,27/09/2022 09:46:12,1664271972176,1,27/09/2022 10:46:12,95307,26,questionnaire-44j4,,24265812,60984191d5e92285e4d255a6,7157904,,complete,,6332c3e6c6059abc9add367b,computer,Desktop or Laptop,Ubuntu undefined,Firefox 83.0,1366x768,1366x615,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664271972346,27/09/2022 09:46:12,1664271972176,1,27/09/2022 10:46:12,95307,26,questionnaire-44j4,,24265812,60984191d5e92285e4d255a6,7157904,,complete,,6332c3e6c6059abc9add367b,computer,Desktop or Laptop,Ubuntu undefined,Firefox 83.0,1366x768,1366x615,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664271972346,27/09/2022 09:46:12,1664271972177,1,27/09/2022 10:46:12,95307,26,questionnaire-44j4,,24265812,60984191d5e92285e4d255a6,7157904,,complete,,6332c3e6c6059abc9add367b,computer,Desktop or Laptop,Ubuntu undefined,Firefox 83.0,1366x768,1366x615,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,12812
1,1664271950349,27/09/2022 09:45:50,1664271950062,3,27/09/2022 12:45:50,95307,26,questionnaire-44j4,,24265807,616fddc7686ab021eb3c4cfa,7157894,,complete,,6332c3de4482ebc6f171267d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 103.0.0.0,1440x900,1440x764,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664271964318,27/09/2022 09:46:04,1664271964058,3,27/09/2022 12:46:04,95307,26,questionnaire-44j4,,24265807,616fddc7686ab021eb3c4cfa,7157894,,complete,,6332c3de4482ebc6f171267d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 103.0.0.0,1440x900,1440x764,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664271964469,27/09/2022 09:46:04,1664271964059,3,27/09/2022 12:46:04,95307,26,questionnaire-44j4,,24265807,616fddc7686ab021eb3c4cfa,7157894,,complete,,6332c3de4482ebc6f171267d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 103.0.0.0,1440x900,1440x764,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664271964469,27/09/2022 09:46:04,1664271964059,3,27/09/2022 12:46:04,95307,26,questionnaire-44j4,,24265807,616fddc7686ab021eb3c4cfa,7157894,,complete,,6332c3de4482ebc6f171267d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 103.0.0.0,1440x900,1440x764,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664271964469,27/09/2022 09:46:04,1664271964059,3,27/09/2022 12:46:04,95307,26,questionnaire-44j4,,24265807,616fddc7686ab021eb3c4cfa,7157894,,complete,,6332c3de4482ebc6f171267d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 103.0.0.0,1440x900,1440x764,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664271964469,27/09/2022 09:46:04,1664271964059,3,27/09/2022 12:46:04,95307,26,questionnaire-44j4,,24265807,616fddc7686ab021eb3c4cfa,7157894,,complete,,6332c3de4482ebc6f171267d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 103.0.0.0,1440x900,1440x764,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664271964469,27/09/2022 09:46:04,1664271964060,3,27/09/2022 12:46:04,95307,26,questionnaire-44j4,,24265807,616fddc7686ab021eb3c4cfa,7157894,,complete,,6332c3de4482ebc6f171267d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 103.0.0.0,1440x900,1440x764,,final questionnaire,1,continue,continue,No,response-3-quantised,1
